sample_ts,zh,zm,sw
2025-06-14T03:35:00,7011AJ7R,山溪叶家,50.17
2025-06-14T03:35:00,7011AJ8R,山溪幕下,65.59
2025-06-14T03:35:00,7011AJ9R,山溪前桐,194.12
2025-06-14T03:35:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-14T03:40:00,70101500,富春江电站(坝上),23.26
2025-06-14T03:40:00,70101501,富春江坝下,7.76
2025-06-14T03:40:00,70101800,窄溪,5.17
2025-06-14T03:40:00,70102300,闸口,4.66
2025-06-14T03:40:00,7010AJ33,渌渚,5.22
2025-06-14T03:40:00,7011AJ4M,新桐乡,5.08
2025-06-14T03:40:00,7011AJ5M,渌渚镇,6.5
2025-06-14T03:40:00,7011AJ7R,山溪叶家,50.17
2025-06-14T03:40:00,7011AJ8R,山溪幕下,65.59
2025-06-14T03:40:00,7011AJ9R,山溪前桐,194.12
2025-06-14T03:40:00,7011AM2G,富春江水库严陵坞,23.33
2025-06-14T03:45:00,70101500,富春江电站(坝上),23.27
2025-06-14T03:45:00,70101501,富春江坝下,7.76
2025-06-14T03:45:00,70101800,窄溪,5.17
2025-06-14T03:45:00,70102300,闸口,4.66
2025-06-14T03:45:00,7010AJ33,渌渚,5.22
2025-06-14T03:45:00,7011AJ4M,新桐乡,5.08
2025-06-14T03:45:00,7011AJ5M,渌渚镇,6.5
2025-06-14T03:45:00,7011AJ7R,山溪叶家,50.17
2025-06-14T03:45:00,7011AJ8R,山溪幕下,65.59
2025-06-14T03:45:00,7011AJ9R,山溪前桐,194.13
2025-06-14T03:45:00,7011AM2G,富春江水库严陵坞,23.34
2025-06-14T03:50:00,70101500,富春江电站(坝上),23.27
2025-06-14T03:50:00,70101501,富春江坝下,7.76
2025-06-14T03:50:00,70101800,窄溪,5.17
2025-06-14T03:50:00,70102300,闸口,4.66
2025-06-14T03:50:00,7010AJ33,渌渚,5.22
2025-06-14T03:50:00,7011AJ4M,新桐乡,5.09
2025-06-14T03:50:00,7011AJ5M,渌渚镇,6.5
2025-06-14T03:50:00,7011AJ7R,山溪叶家,50.17
2025-06-14T03:50:00,7011AJ8R,山溪幕下,65.59
2025-06-14T03:50:00,7011AJ9R,山溪前桐,194.13
2025-06-14T03:50:00,7011AM2G,富春江水库严陵坞,23.35
2025-06-14T03:55:00,70101500,富春江电站(坝上),23.29
2025-06-14T03:55:00,70101501,富春江坝下,7.77
2025-06-14T03:55:00,70101800,窄溪,5.17
2025-06-14T03:55:00,70102300,闸口,4.66
2025-06-14T03:55:00,7010AJ33,渌渚,5.22
2025-06-14T03:55:00,7011AJ4M,新桐乡,5.09
2025-06-14T03:55:00,7011AJ5M,渌渚镇,6.5
2025-06-14T03:55:00,7011AJ7R,山溪叶家,50.17
2025-06-14T03:55:00,7011AJ8R,山溪幕下,65.59
2025-06-14T03:55:00,7011AJ9R,山溪前桐,194.12
2025-06-14T03:55:00,7011AM2G,富春江水库严陵坞,23.36
2025-06-14T04:00:00,70101500,富春江电站(坝上),23.28
2025-06-14T04:00:00,70101501,富春江坝下,7.76
2025-06-14T04:00:00,70101800,窄溪,5.17
2025-06-14T04:00:00,70102300,闸口,4.66
2025-06-14T04:00:00,7010AJ33,渌渚,5.22
2025-06-14T04:00:00,7011AJ4M,新桐乡,5.09
2025-06-14T04:00:00,7011AJ5M,渌渚镇,6.5
2025-06-14T04:00:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:00:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:00:00,7011AJ9R,山溪前桐,194.12
2025-06-14T04:00:00,7011AM2G,富春江水库严陵坞,23.37
2025-06-14T04:05:00,70101500,富春江电站(坝上),23.3
2025-06-14T04:05:00,70101501,富春江坝下,7.75
2025-06-14T04:05:00,70101800,窄溪,5.17
2025-06-14T04:05:00,70102300,闸口,4.66
2025-06-14T04:05:00,7010AJ33,渌渚,5.22
2025-06-14T04:05:00,7011AJ4M,新桐乡,5.09
2025-06-14T04:05:00,7011AJ5M,渌渚镇,6.5
2025-06-14T04:05:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:05:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:05:00,7011AJ9R,山溪前桐,194.11
2025-06-14T04:05:00,7011AM2G,富春江水库严陵坞,23.38
2025-06-14T04:10:00,70101500,富春江电站(坝上),23.31
2025-06-14T04:10:00,70101501,富春江坝下,7.76
2025-06-14T04:10:00,70101800,窄溪,5.17
2025-06-14T04:10:00,70102300,闸口,4.66
2025-06-14T04:10:00,7010AJ33,渌渚,5.22
2025-06-14T04:10:00,7011AJ4M,新桐乡,5.09
2025-06-14T04:10:00,7011AJ5M,渌渚镇,6.5
2025-06-14T04:10:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:10:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:10:00,7011AJ9R,山溪前桐,194.13
2025-06-14T04:10:00,7011AM2G,富春江水库严陵坞,23.38
2025-06-14T04:15:00,70101500,富春江电站(坝上),23.31
2025-06-14T04:15:00,70101501,富春江坝下,7.76
2025-06-14T04:15:00,70101800,窄溪,5.17
2025-06-14T04:15:00,70102300,闸口,4.66
2025-06-14T04:15:00,7010AJ33,渌渚,5.22
2025-06-14T04:15:00,7011AJ4M,新桐乡,5.09
2025-06-14T04:15:00,7011AJ5M,渌渚镇,6.5
2025-06-14T04:15:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:15:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:15:00,7011AJ9R,山溪前桐,194.12
2025-06-14T04:15:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T04:20:00,70101500,富春江电站(坝上),23.31
2025-06-14T04:20:00,70101501,富春江坝下,7.76
2025-06-14T04:20:00,70101800,窄溪,5.17
2025-06-14T04:20:00,70102300,闸口,4.65
2025-06-14T04:20:00,7010AJ33,渌渚,5.22
2025-06-14T04:20:00,7011AJ4M,新桐乡,5.07
2025-06-14T04:20:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:20:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:20:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:20:00,7011AJ9R,山溪前桐,194.12
2025-06-14T04:20:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T04:25:00,70101500,富春江电站(坝上),23.33
2025-06-14T04:25:00,70101501,富春江坝下,7.76
2025-06-14T04:25:00,70101800,窄溪,5.17
2025-06-14T04:25:00,70102300,闸口,5.07
2025-06-14T04:25:00,7010AJ33,渌渚,5.22
2025-06-14T04:25:00,7011AJ4M,新桐乡,5.06
2025-06-14T04:25:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:25:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:25:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:25:00,7011AJ9R,山溪前桐,194.11
2025-06-14T04:25:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T04:30:00,70101500,富春江电站(坝上),23.32
2025-06-14T04:30:00,70101501,富春江坝下,7.76
2025-06-14T04:30:00,70101800,窄溪,5.17
2025-06-14T04:30:00,70102300,闸口,5.29
2025-06-14T04:30:00,7010AJ33,渌渚,5.22
2025-06-14T04:30:00,7011AJ4M,新桐乡,5.07
2025-06-14T04:30:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:30:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:30:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:30:00,7011AJ9R,山溪前桐,194.13
2025-06-14T04:30:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-14T04:35:00,70101500,富春江电站(坝上),23.33
2025-06-14T04:35:00,70101501,富春江坝下,7.76
2025-06-14T04:35:00,70101800,窄溪,5.17
2025-06-14T04:35:00,70102300,闸口,5.28
2025-06-14T04:35:00,7010AJ33,渌渚,5.22
2025-06-14T04:35:00,7011AJ4M,新桐乡,5.07
2025-06-14T04:35:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:35:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:35:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:35:00,7011AJ9R,山溪前桐,194.12
2025-06-14T04:35:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-14T04:40:00,70101500,富春江电站(坝上),23.33
2025-06-14T04:40:00,70101501,富春江坝下,7.73
2025-06-14T04:40:00,70101800,窄溪,5.17
2025-06-14T04:40:00,70102300,闸口,5.25
2025-06-14T04:40:00,7010AJ33,渌渚,5.22
2025-06-14T04:40:00,7011AJ4M,新桐乡,5.07
2025-06-14T04:40:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:40:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:40:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:40:00,7011AJ9R,山溪前桐,194.13
2025-06-14T04:40:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-14T04:45:00,70101500,富春江电站(坝上),23.34
2025-06-14T04:45:00,70101501,富春江坝下,7.76
2025-06-14T04:45:00,70101800,窄溪,5.17
2025-06-14T04:45:00,70102300,闸口,5.28
2025-06-14T04:45:00,7010AJ33,渌渚,5.22
2025-06-14T04:45:00,7011AJ4M,新桐乡,5.07
2025-06-14T04:45:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:45:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:45:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:45:00,7011AJ9R,山溪前桐,194.11
2025-06-14T04:45:00,7011AM2G,富春江水库严陵坞,23.42
2025-06-14T04:50:00,70101500,富春江电站(坝上),23.34
2025-06-14T04:50:00,70101501,富春江坝下,7.73
2025-06-14T04:50:00,70101800,窄溪,5.17
2025-06-14T04:50:00,70102300,闸口,5.3
2025-06-14T04:50:00,7010AJ33,渌渚,5.22
2025-06-14T04:50:00,7011AJ4M,新桐乡,5.07
2025-06-14T04:50:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:50:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:50:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:50:00,7011AJ9R,山溪前桐,194.13
2025-06-14T04:50:00,7011AM2G,富春江水库严陵坞,23.42
2025-06-14T04:55:00,70101500,富春江电站(坝上),23.35
2025-06-14T04:55:00,70101501,富春江坝下,7.77
2025-06-14T04:55:00,70101800,窄溪,5.17
2025-06-14T04:55:00,70102300,闸口,5.3
2025-06-14T04:55:00,7010AJ33,渌渚,5.22
2025-06-14T04:55:00,7011AJ4M,新桐乡,5.07
2025-06-14T04:55:00,7011AJ5M,渌渚镇,6.49
2025-06-14T04:55:00,7011AJ7R,山溪叶家,50.17
2025-06-14T04:55:00,7011AJ8R,山溪幕下,65.59
2025-06-14T04:55:00,7011AJ9R,山溪前桐,194.12
2025-06-14T04:55:00,7011AM2G,富春江水库严陵坞,23.43
2025-06-14T05:00:00,70101500,富春江电站(坝上),23.35
2025-06-14T05:00:00,70101501,富春江坝下,7.79
2025-06-14T05:00:00,70101800,窄溪,5.17
2025-06-14T05:00:00,70102300,闸口,5.34
2025-06-14T05:00:00,7010AJ33,渌渚,5.2
2025-06-14T05:00:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:00:00,7011AJ5M,渌渚镇,6.49
2025-06-14T05:00:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:00:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:00:00,7011AJ9R,山溪前桐,194.12
2025-06-14T05:00:00,7011AM2G,富春江水库严陵坞,23.43
2025-06-14T05:05:00,70101500,富春江电站(坝上),23.35
2025-06-14T05:05:00,70101501,富春江坝下,7.79
2025-06-14T05:05:00,70101800,窄溪,5.17
2025-06-14T05:05:00,70102300,闸口,5.35
2025-06-14T05:05:00,7010AJ33,渌渚,5.22
2025-06-14T05:05:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:05:00,7011AJ5M,渌渚镇,6.49
2025-06-14T05:05:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:05:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:05:00,7011AJ9R,山溪前桐,194.12
2025-06-14T05:05:00,7011AM2G,富春江水库严陵坞,23.43
2025-06-14T05:10:00,70101500,富春江电站(坝上),23.34
2025-06-14T05:10:00,70101501,富春江坝下,7.76
2025-06-14T05:10:00,70101800,窄溪,5.17
2025-06-14T05:10:00,70102300,闸口,5.39
2025-06-14T05:10:00,7010AJ33,渌渚,5.2
2025-06-14T05:10:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:10:00,7011AJ5M,渌渚镇,6.49
2025-06-14T05:10:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:10:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:10:00,7011AJ9R,山溪前桐,194.12
2025-06-14T05:10:00,7011AM2G,富春江水库严陵坞,23.43
2025-06-14T05:15:00,70101500,富春江电站(坝上),23.33
2025-06-14T05:15:00,70101501,富春江坝下,7.76
2025-06-14T05:15:00,70101800,窄溪,5.17
2025-06-14T05:15:00,70102300,闸口,5.41
2025-06-14T05:15:00,7010AJ33,渌渚,5.2
2025-06-14T05:15:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:15:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:15:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:15:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:15:00,7011AJ9R,山溪前桐,194.11
2025-06-14T05:15:00,7011AM2G,富春江水库严陵坞,23.42
2025-06-14T05:20:00,70101500,富春江电站(坝上),23.33
2025-06-14T05:20:00,70101501,富春江坝下,7.76
2025-06-14T05:20:00,70101800,窄溪,5.17
2025-06-14T05:20:00,70102300,闸口,5.48
2025-06-14T05:20:00,7010AJ33,渌渚,5.2
2025-06-14T05:20:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:20:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:20:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:20:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:20:00,7011AJ9R,山溪前桐,194.13
2025-06-14T05:20:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-14T05:25:00,70101500,富春江电站(坝上),23.33
2025-06-14T05:25:00,70101501,富春江坝下,7.76
2025-06-14T05:25:00,70101800,窄溪,5.17
2025-06-14T05:25:00,70102300,闸口,5.45
2025-06-14T05:25:00,7010AJ33,渌渚,5.2
2025-06-14T05:25:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:25:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:25:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:25:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:25:00,7011AJ9R,山溪前桐,194.12
2025-06-14T05:25:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-14T05:30:00,70101500,富春江电站(坝上),23.32
2025-06-14T05:30:00,70101501,富春江坝下,7.76
2025-06-14T05:30:00,70101800,窄溪,5.17
2025-06-14T05:30:00,70102300,闸口,5.41
2025-06-14T05:30:00,7010AJ33,渌渚,5.2
2025-06-14T05:30:00,7011AJ4M,新桐乡,5.07
2025-06-14T05:30:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:30:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:30:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:30:00,7011AJ9R,山溪前桐,194.13
2025-06-14T05:30:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-14T05:35:00,70101500,富春江电站(坝上),23.32
2025-06-14T05:35:00,70101501,富春江坝下,7.76
2025-06-14T05:35:00,70101800,窄溪,5.17
2025-06-14T05:35:00,70102300,闸口,5.36
2025-06-14T05:35:00,7010AJ33,渌渚,5.2
2025-06-14T05:35:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:35:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:35:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:35:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:35:00,7011AJ9R,山溪前桐,194.12
2025-06-14T05:35:00,7011AM2G,富春江水库严陵坞,23.41
2025-06-14T05:40:00,70101500,富春江电站(坝上),23.31
2025-06-14T05:40:00,70101501,富春江坝下,7.75
2025-06-14T05:40:00,70101800,窄溪,5.17
2025-06-14T05:40:00,70102300,闸口,5.37
2025-06-14T05:40:00,7010AJ33,渌渚,5.2
2025-06-14T05:40:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:40:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:40:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:40:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:40:00,7011AJ9R,山溪前桐,194.11
2025-06-14T05:40:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T05:45:00,70101500,富春江电站(坝上),23.31
2025-06-14T05:45:00,70101501,富春江坝下,7.75
2025-06-14T05:45:00,70101800,窄溪,5.17
2025-06-14T05:45:00,70102300,闸口,5.43
2025-06-14T05:45:00,7010AJ33,渌渚,5.2
2025-06-14T05:45:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:45:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:45:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:45:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:45:00,7011AJ9R,山溪前桐,194.12
2025-06-14T05:45:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T05:50:00,70101500,富春江电站(坝上),23.31
2025-06-14T05:50:00,70101501,富春江坝下,7.76
2025-06-14T05:50:00,70101800,窄溪,5.17
2025-06-14T05:50:00,70102300,闸口,5.41
2025-06-14T05:50:00,7010AJ33,渌渚,5.2
2025-06-14T05:50:00,7011AJ4M,新桐乡,5.05
2025-06-14T05:50:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:50:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:50:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:50:00,7011AJ9R,山溪前桐,194.12
2025-06-14T05:50:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T05:55:00,70101500,富春江电站(坝上),23.31
2025-06-14T05:55:00,70101501,富春江坝下,7.76
2025-06-14T05:55:00,70101800,窄溪,5.17
2025-06-14T05:55:00,70102300,闸口,5.33
2025-06-14T05:55:00,7010AJ33,渌渚,5.22
2025-06-14T05:55:00,7011AJ4M,新桐乡,5.06
2025-06-14T05:55:00,7011AJ5M,渌渚镇,6.48
2025-06-14T05:55:00,7011AJ7R,山溪叶家,50.17
2025-06-14T05:55:00,7011AJ8R,山溪幕下,65.59
2025-06-14T05:55:00,7011AJ9R,山溪前桐,194.11
2025-06-14T05:55:00,7011AM2G,富春江水库严陵坞,23.39
2025-06-14T06:00:00,70101500,富春江电站(坝上),23.28
2025-06-14T06:00:00,70101501,富春江坝下,7.75
2025-06-14T06:00:00,70101800,窄溪,5.17
2025-06-14T06:00:00,70102300,闸口,5.36
2025-06-14T06:00:00,7010AJ33,渌渚,5.22
2025-06-14T06:00:00,7011AJ4M,新桐乡,5.06
2025-06-14T06:00:00,7011AJ5M,渌渚镇,6.48
2025-06-14T06:00:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:00:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:00:00,7011AJ9R,山溪前桐,194.13
2025-06-14T06:00:00,7011AM2G,富春江水库严陵坞,23.39
2025-06-14T06:05:00,70101500,富春江电站(坝上),23.29
2025-06-14T06:05:00,70101501,富春江坝下,7.76
2025-06-14T06:05:00,70101800,窄溪,5.17
2025-06-14T06:05:00,70102300,闸口,5.33
2025-06-14T06:05:00,7010AJ33,渌渚,5.22
2025-06-14T06:05:00,7011AJ4M,新桐乡,5.05
2025-06-14T06:05:00,7011AJ5M,渌渚镇,6.48
2025-06-14T06:05:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:05:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:05:00,7011AJ9R,山溪前桐,194.12
2025-06-14T06:05:00,7011AM2G,富春江水库严陵坞,23.38
2025-06-14T06:10:00,70101500,富春江电站(坝上),23.29
2025-06-14T06:10:00,70101501,富春江坝下,7.76
2025-06-14T06:10:00,70101800,窄溪,5.16
2025-06-14T06:10:00,70102300,闸口,5.37
2025-06-14T06:10:00,7010AJ33,渌渚,5.22
2025-06-14T06:10:00,7011AJ4M,新桐乡,5.05
2025-06-14T06:10:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:10:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:10:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:10:00,7011AJ9R,山溪前桐,194.13
2025-06-14T06:10:00,7011AM2G,富春江水库严陵坞,23.37
2025-06-14T06:15:00,70101500,富春江电站(坝上),23.28
2025-06-14T06:15:00,70101501,富春江坝下,7.75
2025-06-14T06:15:00,70101800,窄溪,5.16
2025-06-14T06:15:00,70102300,闸口,5.43
2025-06-14T06:15:00,7010AJ33,渌渚,5.22
2025-06-14T06:15:00,7011AJ4M,新桐乡,5.05
2025-06-14T06:15:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:15:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:15:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:15:00,7011AJ9R,山溪前桐,194.14
2025-06-14T06:15:00,7011AM2G,富春江水库严陵坞,23.37
2025-06-14T06:20:00,70101500,富春江电站(坝上),23.27
2025-06-14T06:20:00,70101501,富春江坝下,7.75
2025-06-14T06:20:00,70101800,窄溪,5.16
2025-06-14T06:20:00,70102300,闸口,5.43
2025-06-14T06:20:00,7010AJ33,渌渚,5.22
2025-06-14T06:20:00,7011AJ4M,新桐乡,5.06
2025-06-14T06:20:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:20:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:20:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:20:00,7011AJ9R,山溪前桐,194.13
2025-06-14T06:20:00,7011AM2G,富春江水库严陵坞,23.36
2025-06-14T06:25:00,70101500,富春江电站(坝上),23.29
2025-06-14T06:25:00,70101501,富春江坝下,7.74
2025-06-14T06:25:00,70101800,窄溪,5.16
2025-06-14T06:25:00,70102300,闸口,5.36
2025-06-14T06:25:00,7010AJ33,渌渚,5.2
2025-06-14T06:25:00,7011AJ4M,新桐乡,5.08
2025-06-14T06:25:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:25:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:25:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:25:00,7011AJ9R,山溪前桐,194.12
2025-06-14T06:25:00,7011AM2G,富春江水库严陵坞,23.37
2025-06-14T06:30:00,70101500,富春江电站(坝上),23.29
2025-06-14T06:30:00,70101501,富春江坝下,7.77
2025-06-14T06:30:00,70101800,窄溪,5.19
2025-06-14T06:30:00,70102300,闸口,5.35
2025-06-14T06:30:00,7010AJ33,渌渚,5.2
2025-06-14T06:30:00,7011AJ4M,新桐乡,5.14
2025-06-14T06:30:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:30:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:30:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:30:00,7011AJ9R,山溪前桐,194.14
2025-06-14T06:30:00,7011AM2G,富春江水库严陵坞,23.37
2025-06-14T06:35:00,70101500,富春江电站(坝上),23.3
2025-06-14T06:35:00,70101501,富春江坝下,7.76
2025-06-14T06:35:00,70101800,窄溪,5.29
2025-06-14T06:35:00,70102300,闸口,5.31
2025-06-14T06:35:00,7010AJ33,渌渚,5.2
2025-06-14T06:35:00,7011AJ4M,新桐乡,5.31
2025-06-14T06:35:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:35:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:35:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:35:00,7011AJ9R,山溪前桐,194.13
2025-06-14T06:35:00,7011AM2G,富春江水库严陵坞,23.38
2025-06-14T06:40:00,70101500,富春江电站(坝上),23.3
2025-06-14T06:40:00,70101501,富春江坝下,7.76
2025-06-14T06:40:00,70101800,窄溪,5.34
2025-06-14T06:40:00,70102300,闸口,5.31
2025-06-14T06:40:00,7010AJ33,渌渚,5.2
2025-06-14T06:40:00,7011AJ4M,新桐乡,5.34
2025-06-14T06:40:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:40:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:40:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:40:00,7011AJ9R,山溪前桐,194.13
2025-06-14T06:40:00,7011AM2G,富春江水库严陵坞,23.38
2025-06-14T06:45:00,70101500,富春江电站(坝上),23.29
2025-06-14T06:45:00,70101501,富春江坝下,7.75
2025-06-14T06:45:00,70101800,窄溪,5.43
2025-06-14T06:45:00,70102300,闸口,5.28
2025-06-14T06:45:00,7010AJ33,渌渚,5.2
2025-06-14T06:45:00,7011AJ4M,新桐乡,5.34
2025-06-14T06:45:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:45:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:45:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:45:00,7011AJ9R,山溪前桐,194.13
2025-06-14T06:45:00,7011AM2G,富春江水库严陵坞,23.38
2025-06-14T06:50:00,70101500,富春江电站(坝上),23.3
2025-06-14T06:50:00,70101501,富春江坝下,7.74
2025-06-14T06:50:00,70101800,窄溪,5.48
2025-06-14T06:50:00,70102300,闸口,5.28
2025-06-14T06:50:00,7010AJ33,渌渚,5.28
2025-06-14T06:50:00,7011AJ4M,新桐乡,5.42
2025-06-14T06:50:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:50:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:50:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:50:00,7011AJ9R,山溪前桐,194.12
2025-06-14T06:50:00,7011AM2G,富春江水库严陵坞,23.38
2025-06-14T06:55:00,70101500,富春江电站(坝上),23.31
2025-06-14T06:55:00,70101501,富春江坝下,7.75
2025-06-14T06:55:00,70101800,窄溪,5.53
2025-06-14T06:55:00,70102300,闸口,5.27
2025-06-14T06:55:00,7010AJ33,渌渚,5.36
2025-06-14T06:55:00,7011AJ4M,新桐乡,5.49
2025-06-14T06:55:00,7011AJ5M,渌渚镇,6.47
2025-06-14T06:55:00,7011AJ7R,山溪叶家,50.17
2025-06-14T06:55:00,7011AJ8R,山溪幕下,65.59
2025-06-14T06:55:00,7011AJ9R,山溪前桐,194.12
2025-06-14T06:55:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T07:00:00,70101500,富春江电站(坝上),23.31
2025-06-14T07:00:00,70101501,富春江坝下,7.76
2025-06-14T07:00:00,70101800,窄溪,5.55
2025-06-14T07:00:00,70102300,闸口,5.24
2025-06-14T07:00:00,7010AJ33,渌渚,5.45
2025-06-14T07:00:00,7011AJ4M,新桐乡,5.49
2025-06-14T07:00:00,7011AJ5M,渌渚镇,6.47
2025-06-14T07:00:00,7011AJ7R,山溪叶家,50.16
2025-06-14T07:00:00,7011AJ8R,山溪幕下,65.59
2025-06-14T07:00:00,7011AJ9R,山溪前桐,194.13
2025-06-14T07:00:00,7011AM2G,富春江水库严陵坞,23.4
2025-06-14T07:05:00,70101500,富春江电站(坝上),23.32
2025-06-14T07:05:00,70101501,富春江坝下,7.79
2025-06-14T07:05:00,70101800,窄溪,5.59
2025-06-14T07:05:00,70102300,闸口,5.23
2025-06-14T07:05:00,7010AJ33,渌渚,5.51
2025-06-14T07:05:00,7011AJ4M,新桐乡,5.51
